id,material_id,energy,energy_per_atom,formation_energy_per_atom,elasticity.K_VRH,name
7408,mp-867118,-18.41971883,-4.604929708,-0.735913416,69,7408
7409,mp-867186,-12.15084568,-3.03771142,-0.216576565,74,7409
7410,mp-867292,-24.83611187,-6.209027968,-0.54175834,222,7410
7411,mp-867313,-22.32539169,-5.581347923,-0.949898755,105,7411
7412,mp-867735,-30.40749416,-7.60187354,-3.1043954,122,7412
7413,mp-867780,-21.45129195,-5.362822988,-0.140379248,107,7413
7414,mp-8772,-89.23006955,-6.863851504,-0.211147134,218,7414
7415,mp-8871,-77.24374073,-5.517410052,-2.240804991,47,7415
7416,mp-8881,-18.72224169,-4.680560423,-0.478518478,67,7416
7417,mp-8895,-74.30548313,-6.755043921,-0.626949754,144,7417
7418,mp-8911,-22.7695242,-3.7949207,-0.326678835,46,7418
7419,mp-8963,-25.01028451,-3.572897787,-2.46195003,20,7419
7420,mp-9225,-85.60559526,-7.133799605,-1.191543782,149,7420
7421,mp-9379,-21.78114079,-4.356228158,-0.558010691,33,7421
7422,mp-9386,-20.59027616,-3.431712693,-0.480234369,1,7422
7423,mp-9391,-70.01447916,-5.83453993,-0.359985985,18,7423
7424,mp-9473,-28.17358026,-5.634716052,-0.773678821,75,7424
7425,mp-948,-4.7722714,-2.3861357,-0.184754933,55,7425
7426,mp-950995,-105.9341682,-4.074391083,-1.323946361,27,7426
7427,mp-961685,-10.55767213,-3.519224043,-0.862492777,35,7427
7428,mp-961687,-20.08994388,-6.69664796,-0.791153777,98,7428
7429,mp-961689,-20.28373797,-6.76124599,0.010262838,72,7429
7430,mp-962072,-11.3091017,-3.769700567,0.086555628,22,7430
7431,mp-971958,-20.09063637,-5.022659093,-0.31304383,59,7431
7432,mp-971979,-14.41909866,-3.604774665,-0.344248051,65,7432
7433,mp-972088,-27.39991296,-6.84997824,-0.124337616,94,7433
7434,mp-972222,-38.91270873,-7.782541746,-2.115704436,208,7434
7435,mp-972364,-4.61878582,-1.539595273,0,15,7435
7436,mp-9731,-19.99792657,-3.332987762,-0.749545398,10,7436
7437,mp-973142,-16.20686327,-4.051715818,-0.544746504,99,7437
7438,mp-973166,-8.66285891,-1.082857364,-0.075149528,17,7438
7439,mp-973185,-28.19369834,-7.048424585,-2.63434231,132,7439
7440,mp-973343,-6.74227135,-1.685567838,-0.255975177,34,7440
7441,mp-973534,-20.72352177,-10.36176089,0.095151227,322,7441
7442,mp-973606,-24.33522251,-6.083805628,-0.671656033,86,7442
7443,mp-973875,-13.31693712,-3.32923428,0.096211068,53,7443
7444,mp-974416,-49.78170289,-12.44542572,0.127501284,335,7444
7445,mp-974642,-11.7983945,-2.949598625,-0.127955996,146,7445
7446,mp-975053,-4.24427596,-1.06106899,0.154074272,5,7446
7447,mp-975055,-5.12963631,-1.282409078,0.483285229,6,7447
7448,mp-975198,-8.11631413,-2.029078533,-0.012705324,14,7448
7449,mp-975236,-24.27913767,-4.855827534,-0.898139896,66,7449
7450,mp-975373,-20.25428935,-4.05085787,-0.584187414,64,7450
7451,mp-975652,-29.76158973,-4.960264955,-1.271097953,52,7451
7452,mp-976129,-13.13481716,-3.28370429,-0.316893001,50,7452
7453,mp-976408,-9.18642029,-2.296605073,-0.156780668,17,7453
7454,mp-976870,-16.592382,-4.1480955,0.514826601,107,7454
7455,mp-977011,-51.65562755,-4.304635629,-1.017575701,10,7455
7456,mp-9771,-84.56829145,-9.396476828,-3.556975883,151,7456
7457,mp-977140,-33.69056142,-8.422640355,0.798748356,124,7457
7458,mp-977356,-23.38507118,-5.846267795,-0.355164954,213,7458
7459,mp-977415,-14.74513295,-3.686283238,-0.677189555,87,7459
7460,mp-977418,-12.4039743,-3.100993575,-0.587598113,80,7460
7461,mp-977436,-33.52499239,-8.381248098,-0.670734428,202,7461
7462,mp-977573,-21.01337605,-5.253344013,-0.334245324,132,7462
7463,mp-977585,-28.4521917,-7.113047925,-0.111859223,121,7463
7464,mp-9778,-23.6812233,-2.960152913,-0.343499709,23,7464
7465,mp-978272,-6.93474253,-1.733685633,-0.12678206,19,7465
7466,mp-978286,-13.24191738,-3.310479345,0.17761921,44,7466
7467,mp-978513,-12.82529586,-3.206323965,-0.086599188,35,7467
7468,mp-978547,-16.47589479,-4.118973698,-0.433473583,57,7468
7469,mp-978555,-21.06488255,-5.266220638,-0.471221099,88,7469
7470,mp-978907,-13.63300518,-3.408251295,-0.242982012,66,7470
7471,mp-979434,-17.22732463,-4.306831158,-0.357789323,53,7471
7472,mp-980006,-15.02881759,-3.757204398,0.20432567,49,7472
7473,mp-980059,-27.13938594,-6.784846485,-0.769364599,105,7473
7474,mp-980663,-9.41424639,-1.569041065,-0.010345577,20,7474
7475,mp-981252,-14.57562267,-2.429270445,-0.020844738,23,7475
7476,mp-981385,-26.27350243,-6.568375608,-0.465702313,67,7476
7477,mp-981458,-12.01623654,-6.00811827,0.690568007,69,7477
7478,mp-981933,-16.33031032,-4.08257758,-0.238130971,35,7478
7479,mp-982558,-33.76736224,-6.753472448,-2.366089067,138,7479
7480,mp-985471,-14.2576102,-3.56440255,-0.207085566,54,7480
7481,mp-9873,-35.74121003,-5.956868338,-0.567196435,43,7481
7482,mp-9888,-57.72140107,-5.247400097,-0.294437999,84,7482
7483,mp-989539,-29.35535127,-2.935535127,-0.184863441,54,7483
7484,mp-989563,-31.07652917,-3.107652917,-1.791847924,17,7484
7485,mp-989695,-16.37376234,-4.093440585,0.005766085,142,7485
7486,mp-9947,-105.3028096,-7.521629259,-0.196549021,213,7486
7487,mp-995122,-21.3039637,-7.101321233,-1.418892975,19,7487
7488,mp-997027,-32.75081304,-4.09385163,-0.519255977,17,7488
7489,mp-997051,-19.2662702,-4.81656755,-0.581142696,130,7489
7490,mp-998196,-14.38970542,-2.877941084,-0.879837012,30,7490
7491,mp-998897,-12.20987353,-6.104936765,-0.807399644,54,7491
7492,mp-999060,-29.78134158,-7.445335395,-0.364881863,140,7492
7493,mp-999296,-19.42518804,-4.85629701,1.014186242,207,7493
7494,mp-999460,-22.88519934,-5.721299835,-2.073631874,56,7494
7495,mvc-11052,-27.30519452,-5.461038904,-1.366065461,92,7495
7496,mvc-11693,-36.26934206,-7.253868412,-2.378343397,230,7496
7497,mvc-13303,-38.75483071,-9.688707678,-1.171293499,308,7497
7498,mvc-13995,-90.20242878,-9.020242878,-3.600618097,162,7498
7499,mvc-15474,-34.1185594,-6.82371188,-2.184638671,197,7499
7500,mp-1001783,-17.03749209,-4.259373023,-1.047573631,42,7500
7501,mp-1001785,-16.22162707,-8.110813535,0.018646966,166,7501
7502,mp-1001837,-15.77817874,-7.88908937,0.240371131,112,7502
7503,mp-1007663,-17.40243725,-4.350609313,-1.0429434,32,7503
7504,mp-1007664,-20.1076826,-5.02692065,-0.456634513,169,7504
7505,mp-1008561,-17.22194532,-4.30548633,-1.024658036,29,7505
7506,mp-1008728,-5.6845769,-5.6845769,0.0952449,197,7506
7507,mp-1008798,-27.94549395,-9.31516465,0.134659203,328,7507
7508,mp-1008807,-9.91231415,-3.304104717,-0.19563598,38,7508
7509,mp-1009130,-18.09386119,-9.046930595,-0.489841266,239,7509
7510,mp-10092,-30.87294097,-3.859117621,-0.359747614,40,7510
7511,mp-1009593,-19.65836492,-6.552788307,0.082100425,137,7511
7512,mp-1009640,-14.16364586,-7.08182293,-0.715137264,123,7512
7513,mp-1009695,-15.76553633,-5.255178777,-0.135764104,121,7513
7514,mp-1009822,-10.64712353,-5.323561765,1.285970635,89,7514
7515,mp-1013528,-21.14714239,-4.229428478,0.102942895,39,7515
7516,mp-1013540,-19.05638896,-3.811277792,0.061551459,36,7516
7517,mp-1013546,-17.2525804,-3.45051608,-0.599238605,31,7517
7518,mp-1013554,-22.69545182,-4.539090364,-0.852250002,48,7518
7519,mp-1013585,-16.22817117,-3.245634234,-0.628862289,23,7519
7520,mp-1013704,-16.26934896,-3.253869792,-0.451108958,69,7520
7521,mp-1016296,-20.41215567,-2.551519459,0.213042028,39,7521
7522,mp-1016821,-34.34081206,-6.868162412,-2.852290834,178,7522
7523,mp-1016846,-34.00450986,-6.800901972,-2.493251567,239,7523
7524,mp-1016873,-43.07877855,-8.61575571,-3.677026928,136,7524
7525,mp-1016928,-33.65758187,-6.731516374,-2.780059778,209,7525
7526,mp-1017387,-14.43376361,-1.804220451,0.350942076,22,7526
7527,mp-1017529,-31.07749048,-7.76937262,-0.167545231,297,7527
7528,mp-1017540,-19.38266911,-4.845667278,-0.118715573,83,7528
7529,mp-1018096,-20.89477712,-5.22369428,-1.920953285,46,7529
7530,mp-1018850,-55.89085301,-9.315142168,0.578482528,362,7530
7531,mp-1019097,-45.20224714,-7.533707857,0.425268908,161,7531
7532,mp-1019361,-35.62988614,-5.938314357,-1.042928102,69,7532
7533,mp-10198,-42.14225304,-8.428450608,-0.3056349,158,7533
7534,mp-1021674,-7.46513166,-3.73256583,-0.215729442,6,7534
7535,mp-1022723,-53.95613685,-7.70801955,-1.94206808,146,7535
7536,mp-1022804,-17.85489939,-2.231862424,-0.014745998,24,7536
7537,mp-1025116,-25.14073576,-4.190122627,-0.239386938,109,7537
7538,mp-1025185,-26.50292392,-3.786131989,-2.528178933,12,7538
7539,mp-1025237,-46.89523301,-6.699319001,-2.400034338,71,7539
7540,mp-1025293,-36.76532381,-5.252189116,-0.496099617,131,7540
7541,mp-1025311,-37.58759489,-5.369656413,-0.238335071,199,7541
7542,mp-1025325,-36.7236572,-5.246236743,-0.218158589,102,7542
7543,mp-1025503,-70.11792917,-8.764741146,0.252123905,243,7543
7544,mp-10256,-25.12296649,-6.280741623,-0.167913072,62,7544
7545,mp-1028698,-86.48825125,-7.207354271,-0.557371129,18,7545
7546,mp-1029251,-81.02779898,-6.752316582,-0.373721865,105,7546
7547,mp-1029267,-33.16075278,-8.290188195,-1.67716126,162,7547
7548,mp-1029408,-88.07934708,-7.33994559,-1.147860017,119,7548
7549,mp-1029491,-64.96303275,-5.413586063,-0.094855278,39,7549
7550,mp-1029522,-447.1535698,-4.657849685,-0.549403993,75,7550
7551,mp-1029595,-128.5419159,-5.355913161,-0.177755188,41,7551
7552,mp-10314,-16.83343476,-3.366686952,-0.691580431,60,7552
7553,mp-1038814,-2.68952286,-1.34476143,-0.093212082,35,7553
7554,mp-1039147,-3.74873689,-1.874368445,-0.244906775,57,7554
7555,mp-10440,-75.4328804,-6.857534582,-0.741071243,204,7555
7556,mp-10455,-41.98740134,-6.997900223,-0.671687181,84,7556
7557,mp-10615,-11.87171052,-3.95723684,-0.876843658,38,7557
7558,mp-10662,-73.7850529,-6.148754408,-2.117993722,30,7558
7559,mp-1067,-12.01948978,-3.004872445,-0.177623103,50,7559
7560,mp-10744,-62.01056431,-6.201056431,-0.518658954,161,7560
7561,mp-10797,-42.33892565,-5.292365706,-0.546741459,83,7561
7562,mp-1084,-91.45613101,-7.035087001,-0.211980206,233,7562
7563,mp-10896,-77.51228601,-5.962483539,-0.341136833,101,7563
7564,mp-10967,-30.44361265,-3.805451581,-0.342229874,57,7564
7565,mp-11038,-69.96853434,-7.774281593,-0.302431318,105,7565
7566,mp-11104,-50.87067514,-5.652297238,-0.761429851,95,7566
7567,mp-1124,-18.03397195,-1.502830996,-0.130891954,64,7567
7568,mp-11249,-9.60388046,-4.80194023,-0.9045242,95,7568
7569,mp-11392,-37.77359715,-4.721699644,-0.79476835,103,7569
7570,mp-11481,-40.68498955,-10.17124739,-0.329214607,310,7570
7571,mp-11482,-77.45417496,-9.68177187,-0.34154027,337,7571
7572,mp-11488,-8.14335041,-4.071675205,-0.422845193,77,7572
7573,mp-1152,-32.46024551,-8.115061378,-0.637415997,230,7573
7574,mp-11536,-36.40011081,-9.100027703,-0.359200612,210,7574
7575,mp-11571,-20.2304624,-5.0576156,-0.446875701,62,7575
7576,mp-11620,-27.14385595,-4.523975992,-0.047821796,11,7576
7577,mp-11684,-189.0183932,-7.875766384,-3.237525853,103,7577
7578,mp-11822,-22.65144863,-4.530289726,-0.816615321,55,7578
7579,mp-1199,-6.32975953,-3.164879765,-0.075227372,46,7579
7580,mp-12005,-34.73031027,-4.961472896,-0.528097811,85,7580
7581,mp-12063,-22.52400691,-4.504801382,-0.338167276,76,7581
7582,mp-12564,-10.26662983,-3.422209943,-0.318275284,55,7582
7583,mp-12565,-22.64529068,-4.529058136,-0.07761161,129,7583
7584,mp-1269,-12.90068478,-6.45034239,-2.355006218,91,7584
7585,mp-12764,-23.62217379,-7.87405793,-0.150317224,103,7585
7586,mp-13032,-8.55720446,-4.27860223,-1.743659338,55,7586
7587,mp-13108,-43.32984267,-8.665968534,-3.789236048,165,7587
7588,mp-1341,-59.31390742,-5.931390742,-0.270964634,147,7588
7589,mp-13416,-59.20029772,-5.920029772,-0.524776664,101,7589
7590,mp-137,-52.55247954,-4.379373295,0.238138335,53,7590
7591,mp-13801,-118.7058621,-5.395721006,-1.160741048,168,7591
7592,mp-13920,-29.0738995,-2.90738995,-0.42289355,44,7592
7593,mp-14587,-93.36496409,-4.668248205,-0.085727394,63,7593
7594,mp-14791,-34.60143475,-3.844603861,-0.036987858,48,7594
7595,mp-15178,-172.4996302,-7.840892283,-0.325329481,126,7595
7596,mp-1590,-55.17937823,-4.244567556,-0.050259722,126,7596
7597,mp-1595,-62.69408534,-8.956297906,-3.037592559,139,7597
7598,mp-15960,-444.1145273,-5.551431591,-2.524146394,81,7598
7599,mp-16035,-55.8346722,-11.16693444,-3.209559171,65,7599
7600,mp-16318,-22.22512417,-5.556281043,-1.600889381,52,7600
7601,mp-16328,-26.04020783,-4.340034638,-0.489112447,60,7601
7602,mp-16337,-21.036239,-3.005177,-0.300460917,24,7602
7603,mp-16493,-46.47505207,-5.809381509,-0.542995481,89,7603
7604,mp-16613,-48.87996936,-6.10999617,-2.232299093,172,7604
7605,mp-16750,-27.07140458,-4.511900763,-0.380499067,72,7605
7606,mp-1688,-12.2490802,-6.1245401,-1.51157367,79,7606
7607,mp-16960,-147.5604805,-6.148353353,-0.85255627,206,7607
7608,mp-1738,-12.41703328,-6.20851664,-1.520421372,71,7608
7609,mp-1793,-123.1452192,-7.696576199,-0.499975494,106,7609
7610,mp-1841,-67.03642804,-8.379553505,-0.394883026,299,7610
7611,mp-18773,-120.1697209,-7.510607558,-2.174576838,59,7611
7612,mp-18854,-47.29149842,-6.755928346,-2.75568951,91,7612
7613,mp-189,-63.99152747,-7.998940934,-0.650051051,204,7613
7614,mp-18962,-67.06677095,-6.706677095,-2.889971776,98,7614
7615,mp-19282,-65.36861865,-6.536861865,-2.664907626,144,7615
7616,mp-19443,-60.08556143,-7.510695179,-2.17466446,197,7616
7617,mp-19790,-37.5886572,-4.176517467,-1.346988433,5,7617
7618,mp-20174,-34.9381583,-4.991165471,-0.232787569,98,7618
7619,mp-20194,-26.23895674,-8.746318913,-3.938178883,177,7619
7620,mp-20369,-15.80240686,-3.950601715,-0.403566629,49,7620
7621,mp-20424,-32.40737534,-6.481475068,-0.051751244,198,7621
7622,mp-20446,-29.7162104,-5.94324208,0.343115506,241,7622
7623,mp-20491,-16.96919092,-4.24229773,-0.270771686,71,7623
7624,mp-20516,-22.38181248,-5.59545312,-0.354351405,205,7624
7625,mp-20552,-47.79620554,-7.966034257,0.022166743,165,7625
7626,mp-2065,-28.80013469,-7.200033673,-0.882685504,56,7626
7627,mp-20740,-50.47027979,-3.154392487,-0.330754484,25,7627
7628,mp-20805,-54.46307666,-4.538589722,-2.110043551,65,7628
7629,mp-20812,-10.4631739,-5.23158695,0.120491009,255,7629
7630,mp-20820,-222.2906593,-6.174740536,-1.164570899,31,7630
7631,mp-21117,-35.45985263,-5.909975438,-0.008535338,120,7631
7632,mp-2116,-54.86795384,-9.144658973,-0.187621116,180,7632
7633,mp-213,-8.5347781,-4.26738905,-0.679414213,58,7633
7634,mp-21377,-4.70806701,-4.70806701,0.009615467,37,7634
7635,mp-21662,-359.2658819,-7.484705872,-0.681923075,180,7635
7636,mp-2173,-196.6679022,-7.02385365,-2.444582354,38,7636
7637,mp-21765,-301.5084744,-4.711069912,-0.32235272,97,7637
7638,mp-21859,-26.3272712,-4.387878533,0.08419573,87,7638
7639,mp-21875,-60.1385663,-6.682062922,-0.312545175,85,7639
7640,mp-2206,-39.03395586,-6.50565931,-0.259797273,127,7640
7641,mp-2212,-14.18155589,-7.090777945,-0.370384495,121,7641
7642,mp-22206,-77.18738125,-6.432281771,-0.710256921,103,7642
7643,mp-22240,-56.11808133,-7.014760166,-0.104652901,114,7643
7644,mp-22275,-79.06085569,-6.588404641,-1.078645525,108,7644
7645,mp-22350,-20.70915776,-4.141831552,1.108007808,36,7645
7646,mp-22434,-107.8468038,-8.987233647,-1.040644423,213,7646
7647,mp-2251,-15.52941228,-3.88235307,-0.462542883,52,7647
7648,mp-22522,-80.30750386,-6.692291988,-0.668859337,147,7648
7649,mp-2273,-12.32584268,-3.08146067,0.075186019,65,7649
7650,mp-22731,-23.82338475,-5.955846188,-0.085908777,133,7650
7651,mp-22769,-64.24485825,-7.138317583,-0.598023495,171,7651
7652,mp-22939,-28.94554652,-4.824257753,-1.695613478,26,7652
7653,mp-23036,-23.5963764,-2.6218196,-0.89534531,13,7653
7654,mp-23179,-70.18994443,-4.386871527,-0.027103792,34,7654
7655,mp-23205,-7.73908467,-2.57969489,-1.031390208,8,7655
7656,mp-23231,-5.12952725,-2.564763625,-0.330035827,40,7656
7657,mp-23253,-19.46017102,-3.243361837,-0.325572893,29,7657
7658,mp-23560,-234.4830579,-6.170606788,-1.941860154,51,7658
7659,mp-23711,-35.63558746,-2.969632288,-0.277509209,48,7659
7660,mp-2432,-22.09762051,-1.841468376,-0.11038352,30,7660
7661,mp-2661,-16.0914627,-4.022865675,-0.466429721,49,7661
7662,mp-2672,-32.73696412,-4.092120515,-1.296053307,32,7662
7663,mp-2720,-40.04877358,-6.674795597,-1.03814272,149,7663
7664,mp-27478,-68.8592792,-5.738273267,-3.670295371,40,7664
7665,mp-27632,-35.62594746,-3.958438607,-1.724602644,8,7665
7666,mp-27718,-11.06132551,-2.212265102,-0.9903029,7,7666
7667,mp-27762,-51.43835768,-8.573059613,-1.612790034,15,7667
7668,mp-27975,-34.6364922,-4.329561525,-1.909830818,9,7668
7669,mp-2831,-13.77728394,-6.88864197,-0.06574998,162,7669
7670,mp-2880,-53.63737556,-8.939562593,-0.345940068,260,7670
7671,mp-28952,-69.60673908,-5.80056159,-1.528538476,26,7671
7672,mp-28995,-133.578536,-5.137636,-0.127904905,90,7672
7673,mp-2924,-31.26848969,-6.253697938,-0.855931182,144,7673
7674,mp-29551,-4.78289454,-1.195723635,-0.135649126,22,7674
7675,mp-29633,-19.22954944,-4.80738736,-0.587535269,121,7675
7676,mp-29751,-26.83243308,-2.683243308,-1.270378211,8,7676
7677,mp-29772,-44.35408302,-5.544260378,-0.464607991,73,7677
7678,mp-29873,-21.43584666,-3.062263809,-1.936167404,21,7678
7679,mp-29964,-104.1606726,-9.469152056,-1.629296693,167,7679
7680,mp-30044,-28.72782905,-7.181957263,-0.015851386,162,7680
7681,mp-3022,-29.9543884,-5.99087768,-0.622234168,137,7681
7682,mp-30234,-38.49362955,-4.27706995,-1.802399164,8,7682
7683,mp-30242,-62.70891309,-5.700810281,-2.601229887,79,7683
7684,mp-3031,-243.8401816,-7.620005675,-3.37074574,56,7684
7685,mp-30315,-45.29227977,-6.470325681,-1.251012051,81,7685
7686,mp-30338,-23.88511418,-5.971278545,-0.185328595,49,7686
7687,mp-30354,-18.65269387,-3.730538774,-0.198021708,92,7687
7688,mp-30468,-12.3717533,-6.18587665,-0.535739335,75,7688
7689,mp-30619,-67.1885383,-8.398567288,-0.210712366,104,7689
7690,mp-30620,-43.20758721,-7.201264535,-0.318042095,188,7690
7691,mp-30672,-56.00010115,-7.000012644,-0.321700534,118,7691
7692,mp-30766,-20.34101586,-2.905859409,-0.401687376,31,7692
7693,mp-30842,-109.4589055,-6.841181594,-0.821891231,169,7693
7694,mp-30875,-41.5999094,-6.933318233,-0.33918468,115,7694
7695,mp-30884,-46.92914918,-2.933071824,-0.371957706,71,7695
7696,mp-30892,-51.45613059,-3.675437899,-0.913276119,24,7696
7697,mp-30952,-26.00624868,-3.250781085,-1.553370372,1,7697
7698,mp-31053,-19.93319483,-3.322199138,-0.276183145,12,7698
7699,mp-31072,-58.80076897,-6.533418774,-0.797871436,73,7699
7700,mp-31116,-175.2167045,-8.760835223,-3.9597407,154,7700
7701,mp-31119,-174.1538192,-8.707690958,-3.966924635,164,7701
7702,mp-31907,-363.0120353,-8.250273529,-2.219797671,20,7702
7703,mp-3223,-51.6799836,-8.6133306,-0.514029456,217,7703
7704,mp-3236,-38.82301702,-7.764603404,-3.459379585,100,7704
7705,mp-33,-18.54877822,-9.27438911,0,308,7705
7706,mp-33365,-36.19543104,-7.239086208,-2.899451112,180,7706
7707,mp-33581,-402.5463784,-8.215232213,-3.201890337,170,7707
7708,mp-33667,-44.29138073,-5.536422591,-2.171000234,54,7708
7709,mp-3372,-155.9908147,-5.571100525,-2.36871197,25,7709
7710,mp-3524,-54.47047839,-6.808809799,-1.002021526,143,7710
7711,mp-36194,-51.45203388,-7.350290554,-3.248053929,22,7711
7712,mp-378,-23.28262064,-5.82065516,-0.825247433,95,7712
7713,mp-4228,-33.64384694,-6.728769388,-0.762457366,141,7713
7714,mp-4243,-68.27175558,-6.827175558,-2.112197646,161,7714
7715,mp-4264,-99.26183075,-5.514546153,-2.137312267,19,7715
7716,mp-4276,-62.87893569,-5.239911308,-0.625167118,106,7716
7717,mp-4280,-22.34898838,-5.587247095,-1.682590213,151,7717
7718,mp-4346,-34.4007133,-6.88014266,-2.139969306,159,7718
7719,mp-448,-15.23108084,-7.61554042,-0.085145429,251,7719
7720,mp-4571,-166.7482355,-8.337411775,-3.68057982,148,7720
7721,mp-4678,-66.9723485,-8.371543563,-1.173181243,142,7721
7722,mp-4691,-68.47334049,-5.706111708,-1.101307651,45,7722
7723,mp-4770,-78.60120739,-5.614371956,-2.317215135,43,7723
7724,mp-4846,-21.44247161,-7.147490537,-0.271085332,111,7724
7725,mp-487,-65.24203174,-6.524203174,-0.361233191,138,7725
7726,mp-499,-15.96752561,-3.991881403,-0.45278414,113,7726
7727,mp-505042,-155.9046099,-5.568021781,-1.445921595,58,7727
7728,mp-505803,-43.97029559,-7.328382598,-0.131300833,110,7728
7729,mp-510219,-35.47101326,-5.911835543,-0.15884252,118,7729
7730,mp-530399,-406.6969932,-7.262446306,-3.362294467,196,7730
7731,mp-5326,-30.01134939,-6.002269878,-0.681667443,94,7731
7732,mp-5414,-32.87552155,-4.109440194,-1.012639613,23,7732
7733,mp-541937,-27.21841955,-3.88834565,-0.937661717,32,7733
7734,mp-545344,-52.22266944,-5.802518827,-2.076194006,50,7734
7735,mp-546711,-26.35009784,-4.391682973,-1.203030436,33,7735
7736,mp-548,-58.97687305,-9.829478842,-0.027012182,228,7736
7737,mp-550893,-30.27233967,-10.09077989,-3.941274654,248,7737
7738,mp-553308,-51.16859889,-6.396074861,-2.857355731,66,7738
7739,mp-553961,-108.550321,-9.045860081,-3.476454078,167,7739
7740,mp-555370,-52.58819485,-7.512599264,-1.131801276,95,7740
7741,mp-556225,-19.88479981,-3.314133302,-0.268117308,23,7741
7742,mp-5564,-21.64218422,-4.328436844,-0.39224074,70,7742
7743,mp-556927,-58.45213919,-4.871011599,-2.915610938,36,7743
7744,mp-557569,-72.87064828,-6.072554023,-1.789493889,80,7744
7745,mp-557938,-56.26115271,-7.032644089,-3.797538871,75,7745
7746,mp-558518,-23.94245663,-4.788491326,-0.86528687,30,7746
7747,mp-559051,-119.0273003,-5.951365017,-2.242888293,106,7747
